Number of messages: 281
Host  receved_Messages Transfered_Messages  receved_messages(destiny) direct_Delivery
0 236 254 2 9
1 222 148 2 6
2 234 275 4 4
3 239 389 2 6
4 1 16 1 0
5 2 19 2 1
6 2 3 2 0
7 3 3 3 0
8 4 1 4 0
9 224 173 1 5
10 2 5 2 0
11 4 6 4 0
12 3 5 3 1
13 175 176 3 4
14 180 226 4 11
15 0 0 0 0
16 231 446 2 9
17 1 3 1 1
18 187 3 0 0
19 1 6 1 0
20 195 37 2 1
21 1 6 1 0
22 1 0 1 0
23 3 10 3 0
24 234 335 4 2
25 235 236 4 6
26 182 188 1 17
27 2 4 2 0
28 3 11 3 0
29 4 8 4 1
30 2 10 2 0
31 7 13 7 0
32 3 10 3 0
33 1 2 1 0
34 4 7 4 0
35 0 18 0 0
36 1 9 1 1
37 2 7 2 0
38 6 7 6 0
39 2 7 2 0
40 1 8 1 1
41 2 14 2 0
42 2 19 2 1
43 3 20 3 1
44 5 1 5 0
45 222 189 3 5
46 1 3 1 0
47 2 0 2 0
48 237 243 0 13
49 2 0 2 0
50 236 182 1 7
51 233 274 3 8
52 234 197 2 4
53 0 18 0 0
54 3 7 3 0
55 6 4 6 1
56 3 2 3 1
57 1 0 1 0
58 206 83 2 3
59 0 7 0 0
60 2 14 2 0
61 1 3 1 0
62 1 0 1 0
63 241 200 1 8
64 1 2 1 0
65 194 156 1 4
66 3 4 3 0
67 1 5 1 0
68 186 22 1 3
69 8 4 8 0
70 1 12 1 1
71 5 1 5 0
72 222 247 3 11
73 2 4 2 0
74 199 99 2 8
75 1 12 1 1
76 0 0 0 0
77 239 293 3 5
78 1 0 1 0
79 1 8 1 0
80 240 153 1 6
81 3 0 3 0
82 211 97 3 3
83 186 547 0 18
84 2 2 2 0
85 1 2 1 0
86 2 2 2 0
87 1 2 1 0
88 236 299 2 10
89 2 12 2 0
90 2 1 2 0
91 4 12 4 0
92 5 2 5 0
93 2 6 2 0
94 1 3 1 1
95 0 0 0 0
96 201 64 3 2
97 0 3 0 0
