Number of messages: 281
Host  receved_Messages Transfered_Messages  receved_messages(destiny) direct_Delivery
0 245 391 2 3
1 242 171 2 0
2 241 420 4 3
3 247 282 3 2
4 243 336 1 1
5 238 360 3 2
6 236 49 2 1
7 243 46 3 0
8 244 102 4 2
9 241 336 1 5
10 243 47 2 0
11 240 387 4 5
12 242 752 4 5
13 181 235 3 2
14 184 278 4 6
15 249 1239 0 14
16 245 370 2 7
17 211 105 2 1
18 211 8 0 0
19 212 186 2 0
20 243 27 3 1
21 243 179 1 2
22 137 84 1 0
23 241 135 3 3
24 242 393 4 4
25 245 105 4 0
26 187 557 1 6
27 186 102 2 2
28 246 66 3 0
29 247 127 4 2
30 244 113 2 0
31 242 72 7 0
32 245 100 3 0
33 148 72 1 1
34 246 109 4 2
35 242 105 0 2
36 145 107 1 2
37 247 315 2 3
38 231 181 7 0
39 247 255 2 2
40 246 169 1 1
41 245 195 2 2
42 246 349 2 5
43 239 339 3 1
44 248 146 5 0
45 240 377 3 4
46 243 101 1 4
47 249 339 2 4
48 247 363 1 5
49 249 84 2 0
50 245 222 1 4
51 239 456 3 3
52 240 269 2 5
53 239 151 0 1
54 240 172 3 1
55 245 202 6 1
56 237 75 3 1
57 244 368 2 4
58 227 43 2 0
59 243 135 0 1
60 238 1037 2 5
61 184 109 1 2
62 245 174 3 1
63 248 193 2 0
64 242 66 1 1
65 207 134 1 1
66 247 137 3 2
67 190 246 1 2
68 191 64 1 0
69 243 83 8 3
70 204 168 1 3
71 239 174 5 1
72 231 336 3 1
73 247 180 2 5
74 203 94 2 0
75 239 203 1 3
76 245 120 0 3
77 247 160 3 0
78 232 130 1 3
79 244 204 1 2
80 246 137 1 1
81 247 146 3 1
82 240 227 4 4
83 228 946 0 13
84 246 731 2 8
85 247 143 1 1
86 144 142 2 1
87 180 183 1 3
88 249 235 2 2
89 238 260 2 3
90 243 162 2 1
91 131 71 4 0
92 246 256 5 4
93 123 47 2 1
94 139 240 1 2
95 119 104 0 1
96 247 160 3 1
97 72 33 0 1
