Number of messages: 822
Host  receved_Messages Transfered_Messages  receved_messages(destiny) direct_Delivery
0 4 21 4 0
1 7 8 7 0
2 12 42 12 0
3 7 11 7 0
4 459 165 10 4
5 462 1070 12 34
6 470 299 7 8
7 4 23 4 0
8 298 26 4 2
9 7 7 7 0
10 468 77 8 6
11 473 312 8 16
12 13 29 13 0
13 508 1213 13 41
14 460 404 14 8
15 459 931 8 33
16 7 43 7 1
17 499 1472 7 56
18 4 26 4 1
19 507 295 10 13
20 513 401 8 12
21 506 163 13 8
22 508 395 12 8
23 3 20 3 1
24 12 31 12 1
25 193 47 3 6
26 501 154 10 1
27 9 20 9 0
28 11 71 11 1
29 506 117 7 4
30 4 25 4 0
31 14 25 14 0
32 7 68 7 1
33 507 1537 7 61
34 0 5 0 0
35 9 49 9 2
36 124 14 11 2
37 76 4 3 2
38 7 0 0 0
39 12 0 0 0
40 0 0 0 0
41 0 0 0 0
42 0 0 0 0
43 0 0 0 0
44 354 5 10 0
45 0 0 0 0
46 0 0 0 0
47 236 5 6 0
48 0 0 0 0
49 7 0 0 0
50 14 0 0 0
51 380 11 9 1
