Number of messages: 822
Host  receved_Messages Transfered_Messages  receved_messages(destiny) direct_Delivery
0 329 222 4 1
1 315 311 7 5
2 9 123 9 0
3 335 415 7 6
4 380 463 10 5
5 391 933 12 31
6 6 91 6 1
7 6 29 6 0
8 250 103 3 2
9 290 90 6 1
10 7 59 7 2
11 367 74 7 4
12 355 265 12 16
13 447 524 13 24
14 398 417 12 5
15 405 568 8 20
16 430 98 7 0
17 443 928 7 39
18 462 354 5 8
19 459 326 9 6
20 8 42 8 0
21 475 361 13 10
22 459 222 10 9
23 98 19 2 2
24 474 308 12 4
25 99 119 2 3
26 10 71 10 0
27 446 246 8 3
28 260 127 10 11
29 395 149 8 2
30 1 22 1 0
31 471 281 14 7
32 453 512 7 16
33 475 1533 6 54
34 9 9 0 0
35 472 335 9 6
36 2 1 1 0
37 12 2 5 0
38 0 0 0 0
39 0 0 0 0
40 0 0 0 0
41 0 0 0 0
42 0 0 0 0
43 0 0 0 0
44 14 5 7 0
45 0 0 0 0
46 0 0 0 0
47 14 0 6 0
48 0 0 0 0
49 0 0 0 0
50 0 0 0 0
51 29 3 7 0
